exact_group_id,normalized_text,representative_comment_text,n_comments,n_unique_accounts,n_unique_videos,n_unique_brands,n_actor_types,actor_types,actor_pair_scope,accounts,platform_usernames,comment_ids,video_ids,video_urls,brands,hcc_ids,contains_community_actor,contains_mass_actor,contains_lcn_edge_account_pair,presentation_eligible
EXACT_GROUP_00779,teksturnya ringan gampang meresap dan hasil originote keliatan bagus,teksturnya ringan gampang meresap dan hasil originote keliatan bagus,19,19,10,1,1,Mass Actor,Mass–Mass,MASS_109f1cd22dec;MASS_163057c0533a;MASS_43e4bc6864c5;MASS_4bd78826e8bb;MASS_5a7c345f8e17;MASS_5cbf732ae453;MASS_684d389f179c;MASS_6aac15a84475;MASS_6c2c0f98039a;MASS_77586d097695;MASS_8030abfd1788;MASS_8980eff2381d;...(+7),_aritaayu;_ayul20;_bn.sj1985;_calslvlia;_cikacika;_dealova_09;_dina060;_empuck;_febrina.4;_gemoyy5;_hriskaa;_indah_194;...(+7),9182736451827362819A;9182736451827362831A;9182736451827362842A;9182736451827362853A;9182736451827362864A;9182736451827362875A;9182736451827362886A;9182736451827362897A;9182736451827362918A;9182736451827362929A;9182736451827362941A;9182736451827362952A;...(+7),7122773893844061466;7129446710400601371;7145783136914296090;7188119070884056347;7194330759329631514;7235406683676167430;7242204399928593669;7306081689422351622;7314309007341063429;7459337971108515090,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa;...(+5),The Originote,,False,True,False,True
EXACT_GROUP_00780,terimakasih dokter detektif,terimakasih Dokter detektif,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_27693777d3c6;MASS_60463ce9b1f8,harum5088;surya12315,7422247811955327750;7422285690483868422,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,True
EXACT_GROUP_00781,terlambat,terlambat,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_b4396bd4b392;MASS_cbdf79023a0c;MASS_ea2fa552e953,boboca_r;dewisartika131090;uung3423,7421932903593984774;7422073918615831301;7422658918000870149,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,True
EXACT_GROUP_00782,terserah,terserah,2,2,2,1,1,Mass Actor,Mass–Mass,MASS_3ac524c6b2dc;MASS_fc3360fa6fc6,enintabrsitepu;ichmsrh,7399953503009850117;7422715207862387461,7389110955214490886;7421104723333483782,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,False
EXACT_GROUP_00783,thanks,Thanks,3,3,3,2,1,Mass Actor,Mass–Mass,MASS_25a484a418ef;MASS_46fc465d29d7;MASS_f80dd0cefc3e,bestieku_rp85723;goreng_donat;luhut_kasarung,7227502285303595782;7344907989817754374;7418942256232284934,7185096421220158747;7312025661835578629;7418812570569641221,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,Azarine;Daviena,,False,True,False,True
EXACT_GROUP_00784,thanks sharingnya kak beneran (160),thanks sharingnya kak beneran (160),2,2,2,2,1,Mass Actor,Mass–Mass,MASS_53d131f025a0;MASS_cf4cda0cd060,bestieku_rr54849;cantik_rr10481,7291827364518291794A;7291827364518292135A,7289028668863663365;7586827398084136200,https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ;https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3,Azarine;Daviena,,False,True,False,True
EXACT_GROUP_00785,thanks sharingnya kak btw (160),thanks sharingnya kak btw (160),2,2,2,2,1,Mass Actor,Mass–Mass,MASS_ad4681bf419f;MASS_f78975baefe3,bestieku_rr9606;glowhunter_rr25898,7291827364518291642A;7291827364518291652A,7376604456818920709;7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00786,thanks sharingnya kak 🔥 (160),thanks sharingnya kak 🔥 (160),3,3,3,3,1,Mass Actor,Mass–Mass,MASS_0434eb5ad734;MASS_5fa720dca461;MASS_5faed3bdf68d,beauty_rr27100;beautyaddict_rr68609;glowingid_rr45098,7291827364518291821A;7291827364518291838A;7291827364518291846A,7270117302614478086;7389110955214490886;7418514646698642693,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,Azarine;Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00787,thanks sharingnya kak 😊 (160),thanks sharingnya kak 😊 (160),2,2,2,2,2,Community Actor;Mass Actor,Community–Mass,MASS_303022658d78;skinclub_ip8582,skinclub_ip8582;skinlover_rr34452,7291827364518291683A;7291827364518291713A,7237379067773766917;7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7,Azarine;Maryame,52,True,True,False,True
EXACT_GROUP_00788,thanks sharingnya kak 😍 (160),thanks sharingnya kak 😍 (160),3,3,3,2,1,Mass Actor,Mass–Mass,MASS_8e0d470d938d;MASS_f3edc4d2c760;MASS_fbcb30be71f9,beautyaddict_rr98570;skinbestie_rr27151;testireal_rr26086,7291827364518291564A;7291827364518291579A;7291827364518291941A,7262186413284822277;7319688011891936517;7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00789,thanks sharingnya kak 🙏 (160),thanks sharingnya kak 🙏 (160),3,3,3,2,1,Mass Actor,Mass–Mass,MASS_5f451aaf7310;MASS_a91d80b11d75;MASS_fd3014fd8f8e,dearskin_rr16957;skinbestie_rr98803;skincare_rr28178,7291827364518291924A;7291827364518291934A;7291827364518292146A,7306081689422351622;7357662447248968966;7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,Daviena;The Originote,,False,True,False,True
EXACT_GROUP_00790,thanks sharingnya kak! (160),thanks sharingnya kak!! (160),3,3,3,3,1,Mass Actor,Mass–Mass,MASS_20d315876133;MASS_26722125cf75;MASS_d429e2d786f8,glowhunter_rr76414;glowingid_rr21462;kulitsehat_rr29159,7291827364518291653A;7291827364518291677A;7291827364518292163A,7208499827234131226;7378347819268082950;7429636271552728326,https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00791,the face dok,the face dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_5ca8f6936084;MASS_af39c5000a03;MASS_c424bde72216,ikafitriaa2;momynazriel18;rismapeb,7428465349618221830;7428555877499847429;7429128797642113798,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00792,the face temulawak dok,The face temulawak dok,6,6,1,1,1,Mass Actor,Mass–Mass,MASS_911b56b18939;MASS_db3a0165ae53;MASS_dd294a8b1dfd;MASS_e4d66333afbf;MASS_ec3625a28fe8;MASS_f533ed20e535,dita_sr12;fadilahnur2023;ibuuk.shanum;mbanande;siskaptr31;ymelsya,7428462357406810885;7428544288344326933;7429154483453788946;7429186556563358472;7429557957270209288;7432125266015929093,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00793,theraskin dok,theraskin dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_643ce8693132;MASS_95a99f7cac1f;MASS_c23e7012d7c5,masnawati07;sinitan_;yeye01190,7428476516537828112;7430872064070386440;7431078426738836231,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00794,tipe kulit apa ka?,tipe kulit apa ka?,3,2,2,1,1,Mass Actor,Mass–Mass,MASS_ce0f117bacad;MASS_dda24e89f9bb,namidaaa03;panggilaja_baee,7132812502883173146;7132820281651938074;7209642790082052890,7129446710400601371;7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,The Originote,,False,True,False,True
EXACT_GROUP_00795,tipe kulit apa?,tipe kulit apa?,3,3,3,2,1,Mass Actor,Mass–Mass,MASS_7d4a6a9e9d97;MASS_9f84bf515c45;MASS_dda24e89f9bb,2823oet;panggilaja_baee;park.hoon.lovee,7132812329314911003;7208263146044932890;7348951857350181637,7129446710400601371;7185096421220158747;7306081689422351622,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,Azarine;The Originote,,False,True,False,True
EXACT_GROUP_00796,tipe kulitnya apa kak?,tipe kulitnya apa kak?,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_815e2da58d9e;MASS_ae908d964c90,clayy931;theonlytiaaz,7262327535978447622;7313996691287163653,7242204399928593669;7270117302614478086,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,Azarine;The Originote,,False,True,False,True
EXACT_GROUP_00797,tmt dok,tmt dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_75ab1f1e748b;MASS_c27cb3e2bfdf,akungbutt70;kinantiputriarumi,7428444391934952197;7428464858192446213,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00798,tuti,TUTI,2,2,2,1,1,Mass Actor,Mass–Mass,MASS_155c472a85f9;MASS_96492705a7b0,itaromlisurono8;skincare_cp5957,7424848365726417669;7433749845083603718,7389110955214490886;7421104723333483782,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,False
EXACT_GROUP_00799,udah,udah,4,4,4,3,2,Individual Actor;Mass Actor,Mass–Individual;Mass–Mass,MASS_0c332ff1426e;MASS_1e22fea51a5f;MASS_6327b0d3d127;susiyuliani30,beinkyyy;susiyuliani30;user172306025;yulliaajje,7189819528125203226;7199112077275923226;7315979866411565829;7428731813789123333,7129446710400601371;7182401543491128602;7313383346447322373;7428436533981613318,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,Azarine;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00800,udah gak percaya,udah gak percaya,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_cdcc26a0a707;MASS_daa6a265200d,mis.choliluddin;muslimah2284,7421181097994846982;7421362495190876933,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,True
EXACT_GROUP_00801,"udah pakai maryame niacinamide 2 minggu, hasilnya mulai kelihatan cerahan dikit","udah pakai maryame niacinamide 2 minggu, hasilnya mulai kelihatan cerahan dikit",7,7,5,1,1,Community Actor,Community–Community,glowcheck_r3c10m01x2927;glowdiary_r3c03m03x1823;glowdiary_r3c03m04x6886;glowdiary_r3c03m05x9471;ulasankilat_r3c07m00x2561;ulasankilat_r3c07m02x4325;ulasankilat_r3c07m04x5222,glowcheck_r3c10m01x2927;glowdiary_r3c03m03x1823;glowdiary_r3c03m04x6886;glowdiary_r3c03m05x9471;ulasankilat_r3c07m00x2561;ulasankilat_r3c07m02x4325;ulasankilat_r3c07m04x5222,2193168896805364950;3528600688907872589;3798060837930323157;5720346838084362147;7158151929855534714;7514121090944894109;8515335857881134872,7167562475641048347;7312632181094894854;7361323225038540037;7421835937988070662;7430007251076697350,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E;https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w,Maryame,112;113;206,True,False,False,True
EXACT_GROUP_00802,"udah pakai originote niacinamide 2 minggu, hasilnya mulai kelihatan cerahan dikit","udah pakai originote niacinamide 2 minggu, hasilnya mulai kelihatan cerahan dikit",4,4,4,1,1,Community Actor,Community–Community,cantiknyata_r3c06m02x7276;cantiknyata_r3c06m04x5441;reviewpedas_r3c09m03x3704;testiaman_r3c02m02x2716,cantiknyata_r3c06m02x7276;cantiknyata_r3c06m04x5441;reviewpedas_r3c09m03x3704;testiaman_r3c02m02x2716,4456656539038541461;6698454753482550556;8874216409379646104;9825986220877783325,7194330759329631514;7235406683676167430;7242204399928593669;7314309007341063429,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa;https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,The Originote,193;205;99,True,False,False,True
EXACT_GROUP_00803,udh bpom?,udh BPOM??,2,2,2,2,2,Community Actor;Mass Actor,Community–Mass,MASS_f19b1ec20317;glowup_ct3239,glowup_ct3239;glowup_ip5653,7185043687582647066;7361376104375223046,7129446710400601371;7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,Maryame;The Originote,116,True,True,False,False
EXACT_GROUP_00804,udh sold out kak,udh sold out kak,2,1,1,1,1,Mass Actor,Mass–Mass,MASS_250e2f8c86e5,kina_viaa,7471817405581837076;7476360671811568405,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,,False,True,False,False
EXACT_GROUP_00805,untuk umur berapa,untuk umur berapa,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_a21ea8d30955;MASS_cad5e7d3b4ec,yaaaaaaaaa582;yaydhfbfkcocncbdksl,7213527524739269403;7312368700316877574,7194330759329631514;7312025661835578629,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,Daviena;The Originote,,False,True,False,True
EXACT_GROUP_00806,untuk umur berapa ya?,untuk umur berapa ya?,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_5a85e408c9e8;MASS_99a84f51492c,ep_lyn;nanya6278,7226960041310487323;7358715213758137093,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,The Originote,,False,True,False,True
EXACT_GROUP_00807,up,up,14,14,4,3,1,Mass Actor,Mass–Mass,MASS_0239905f7bf3;MASS_18936d4f0390;MASS_18f51687c83b;MASS_416c5bdcab44;MASS_484f4ac1388e;MASS_49c7f778c7c8;MASS_69a5a34cb16d;MASS_6b79dfa2ee3c;MASS_93836083f908;MASS_be3e9d6964e5;MASS_be66f0980eb8;MASS_ce94ba6d3a46;...(+2),_linglie;babymxchii_;buutteercupp;cahayamentari5517;febbisaleha93;gieee_58;imakeup_mkssr;lhiabylq;ndesostory4;nunashidqiya;riyanahanin;syifa.fadilahhh;...(+2),7189312844961661722;7244107690880254726;7358876255847006983;7428462602387178245;7428464735564579590;7428465120290095877;7428504139440046853;7428564449395753733;7428592723093701382;7428646295411983105;7428848009112290054;7429153665862173445;...(+2),7167562475641048347;7194330759329631514;7357662447248968966;7428436533981613318,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00808,waduh,waduh,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_11950c436f61;MASS_305be5647208,pak_simad;ritogog1,7422687464807236358;7422689116187378437,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,False
EXACT_GROUP_00809,"wah baru tau, makasih infonyaa (160)","wah baru tau, makasih infonyaa (160)",3,3,3,2,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_20d315876133;MASS_aaae961241e3;glowingid_rr53578,beautyvibe_cp4923;glowhunter_rr76414;glowingid_rr53578,7291827364518291655A;7291827364518291874A;7291827364518291997A,7194330759329631514;7279666593129434374;7428436533981613318,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame;The Originote,62,True,True,False,True
EXACT_GROUP_00810,"wah baru tau, makasih infonyaa beneran (160)","wah baru tau, makasih infonyaa beneran (160)",3,3,3,3,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_1fc82b630809;MASS_bc11dcdb51f0;glowingid_rr53578,glowingid_rr53578;kulitglowing_rr52381;skinbestie_rr37696,7291827364518291758A;7291827364518291797A;7291827364518291871A,7167562475641048347;7586827398084136200;7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3,Azarine;Daviena;Maryame,62,True,True,False,True
EXACT_GROUP_00811,"wah baru tau, makasih infonyaa btw (160)","wah baru tau, makasih infonyaa btw (160)",5,5,5,2,1,Mass Actor,Mass–Mass,MASS_1fc82b630809;MASS_489b4c969092;MASS_68e6f26f43dc;MASS_6b7f1a1b7c7b;MASS_f365fbccc514,glowingid_rr66818;kulitcerah_rr85406;skinbestie_rr37696;skincare_rr2627;skinlover_rr38723,7291827364518291754A;7291827364518291798A;7291827364518291974A;7291827364518292119A;7291827364518292142A,7279666593129434374;7289028668863663365;7313744314927041797;7376604456818920709;7385065641595653382,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ,Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00812,"wah baru tau, makasih infonyaa ✨ (160)","wah baru tau, makasih infonyaa ✨ (160)",2,2,2,1,1,Mass Actor,Mass–Mass,MASS_0e01e67a1e82;MASS_2aa24eafb6f2,kulitcerah_rr27261;skintok_rr86588,7291827364518291736A;7291827364518291739A,7145783136914296090;7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,The Originote,,False,True,False,True
EXACT_GROUP_00813,"wah baru tau, makasih infonyaa 🔥 (160)","wah baru tau, makasih infonyaa 🔥 (160)",3,3,3,3,1,Mass Actor,Mass–Mass,MASS_53abddd5c218;MASS_6b7f1a1b7c7b;MASS_d42450adcf49,glowingid_rr70761;glowup_rr2143;skinlover_rr38723,7291827364518291774A;7291827364518291952A;7291827364518292141A,7122773893844061466;7284446766534102277;7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00814,"wah baru tau, makasih infonyaa 😊 (160)","wah baru tau, makasih infonyaa 😊 (160)",2,2,2,2,1,Mass Actor,Mass–Mass,MASS_007741757a17;MASS_5faed3bdf68d,beauty_rr27100;skinlover_rr44220,7291827364518291791A;7291827364518291848A,7129446710400601371;7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00815,"wah baru tau, makasih infonyaa 😍 (160)","wah baru tau, makasih infonyaa 😍 (160)",3,3,3,2,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_8a4b1ebf9b5d;MASS_f361bb55eacb;bestieku_rr99428,bestieku_rr99428;glowingid_rr28375;skinclub_rr92463,7291827364518291556A;7291827364518291589A;7291827364518291843A,7185096421220158747;7361323225038540037;7385065641595653382,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,Azarine;Maryame,86,True,True,False,True
