group_rank,cluster_id,n_comments,n_accounts,n_videos,n_brands,n_pair_edges_observed,possible_pair_count,edge_density,min_pair_similarity,mean_pair_similarity,max_pair_similarity,cluster_cohesion,cluster_quality_flag,generic_comment_share,very_short_comment_share,similarity_categories,primary_similarity_category,actor_pair_types,actor_types,network_positions,brands,video_ids,video_urls,hcc_ids,representative_comment_texts,dominant_normalized_texts,contains_community_actor,contains_mass_actor,contains_individual_actor,contains_community_mass_lcn_edge,contains_pre_lcn_multi_evidence,presentation_eligible,screenshot_eligible,screenshot_priority_score
195,SIM_CLUSTER_00573,3,3,3,2,3,3,1.0,0.8856602633415822,0.9237735088943881,1.0,0.8856602633415822,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC,Azarine;Maryame,7270117302614478086;7312632181094894854;7363584993148357894,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@mayhapid2/video/7363584993148357894?_r=1&_t=ZS-977UjZATiFU,,wkwk sama kak🤣 beneran (160) || wkwk sama kak🤣 beneran,wkwk sama kak🤣 beneran (160) || wkwk sama kak🤣 beneran,False,True,False,False,False,True,True,7.079442
196,SIM_CLUSTER_00574,3,3,3,2,3,3,1.0,0.9095736068318225,0.9397157378878817,1.0,0.9095736068318225,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC,Azarine;Daviena,7284446766534102277;7327630114282573061;7378347819268082950,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,,ah masa? aku beda malah!! (160) || ah masa? aku beda malah!!,ah masa? aku beda malah! (160) || ah masa? aku beda malah!,False,True,False,False,False,True,True,7.079442
197,SIM_CLUSTER_00575,3,3,3,2,3,3,1.0,0.8539688794689714,0.902645919645981,1.0,0.8539688794689714,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena,7319688011891936517;7340938843190725893;7397028146429709573,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH;https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp,184;58,real sih ini beneran (160) || real sih ini beneran,real sih ini beneran (160) || real sih ini beneran,True,True,False,False,False,True,True,7.079442
198,SIM_CLUSTER_00576,3,3,3,2,3,3,1.0,0.9265194994732853,0.9510129996488569,1.0,0.9265194994732853,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Daviena;Maryame,7389110955214490886;7430007251076697350;7596239649517899016,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz;https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,52,"iya bener, aku jg ngerasain!! (160) || iya bener, aku jg ngerasain!!","iya bener, aku jg ngerasain! (160) || iya bener, aku jg ngerasain!",True,True,False,False,False,True,True,7.079442
199,SIM_CLUSTER_00577,3,3,3,2,3,3,1.0,0.8769269560648874,0.9179513040432582,1.0,0.8769269560648874,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC,Azarine;Maryame,7313383346447322373;7418514646698642693;7523137946246008069,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h;https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,,wkwk sama kak🤣!! (160) || wkwk sama kak🤣!!,wkwk sama kak🤣! (160) || wkwk sama kak🤣!,False,True,False,False,False,True,True,7.079442
200,SIM_CLUSTER_00579,3,3,3,2,3,3,1.0,1.0,1.0,1.0,1.0,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7262186413284822277;7312025661835578629;7340938843190725893,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,,masih kah kak || Masih kah kak,masih kah kak,False,True,False,False,False,True,True,7.079442
201,SIM_CLUSTER_00625,3,3,3,1,3,3,1.0,0.9482872223459292,0.9655248148972863,1.0,0.9482872223459292,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7385065641595653382;7421835937988070662;7429636271552728326,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,,gimana cara pesen nya || cara pesen nya gimana kak ?,gimana cara pesen nya || cara pesen nya gimana kak ?,False,True,False,False,False,True,True,7.079442
202,SIM_CLUSTER_00242,7,7,6,3,8,21,0.380952,0.8571403768176684,0.9005249884531012,0.9759085032164008,0.8571403768176684,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.285714,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Daviena;Maryame;The Originote,7145783136914296090;7312025661835578629;7340938843190725893;7357662447248968966;7385065641595653382;7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;...(+1),,apakah ketergantungan kk || ketergantungan || bikin ketergantungan ngga kak || apakah ketergantungan?,apakah ketergantungan kk || ketergantungan || bikin ketergantungan ngga kak || apakah ketergantungan?,False,True,False,False,False,True,True,7.052397
203,SIM_CLUSTER_00233,8,8,4,1,25,28,0.892857,0.8513353168723465,0.8847858471831607,0.9329910792527057,0.8513353168723465,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Maryame,7279666593129434374;7428436533981613318;7429636271552728326;7507827983269350661,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,,dok coba cek bg skin cc @USER.official || rzl flow dong dok cc @USER.official || aku juga pake @USER.official || 🥰🥰🥰 cc @USER.official,dok coba cek bg skin cc @maryame.official || rzl flow dong dok cc @maryame.official || aku juga pake @maryame.official || 🥰🥰🥰 cc @maryame.official,False,True,False,False,False,True,True,7.001944
204,SIM_CLUSTER_00351,5,2,5,1,10,10,1.0,1.0,1.0,1.0,1.0,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Daviena,7313744314927041797;7319688011891936517;7340938843190725893;7376604456818920709;7378347819268082950,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,,barangkali ada yg mau adop retinol daviena masih segel,barangkali ada yg mau adop retinol daviena masih segel,False,True,False,False,False,True,True,6.994492
205,SIM_CLUSTER_00448,4,4,1,1,5,6,0.833333,0.8725769999538531,0.9004930037530359,1.0,0.8725769999538531,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Daviena,7357662447248968966,https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,,😂 @USER tolong dijawab || ❤️❤️❤️ @USER tolong dijawab || gmn yh @USER tolong dijawab,😂 @daviena tolong dijawab || ❤❤❤ @daviena tolong dijawab || gmn yh @daviena tolong dijawab,False,True,False,False,False,True,True,6.956012
206,SIM_CLUSTER_00461,4,4,1,1,6,6,1.0,0.9913736985844003,0.9942491323896002,1.0,0.9913736985844003,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,Kalo gak ada dokter detektif gak akan kebongkar😂 || @USER:Kalo gak ada dokter detektif gak akan kebongkar😂,kalo gak ada dokter detektif gak akan kebongkar😂 || @bluemoon:kalo gak ada dokter detektif gak akan kebongkar😂,False,True,False,False,False,True,True,6.956012
207,SIM_CLUSTER_00472,4,4,1,1,4,6,0.666667,0.8893298611561615,0.9182927142820017,1.0,0.8893298611561615,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.25,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Celo Dok || iya celo dok || Celo dong dok || celo dong dok,celo dong dok || celo dok || iya celo dok,False,True,False,False,False,True,True,6.956012
208,SIM_CLUSTER_00480,4,4,1,1,6,6,1.0,0.9214898407939116,0.9591611061357151,1.0,0.9214898407939116,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,gbee glow dong dok || dok gbee glow dong dok || gbee glow dok,gbee glow dong dok || dok gbee glow dong dok || gbee glow dok,False,True,False,False,False,True,True,6.956012
209,SIM_CLUSTER_00484,4,4,1,1,5,6,0.833333,0.8622217177239194,0.9033786608625272,1.0,0.8622217177239194,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Kym skin dok || kym skin dong || kym skin dok || kym skin coba dok,kym skin dok || kym skin dong || kym skin coba dok,False,True,False,False,False,True,True,6.956012
210,SIM_CLUSTER_00496,4,4,1,1,4,6,0.666667,0.8788558263571277,0.9213914631243182,1.0,0.8788558263571277,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.25,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,cek krim ff dok || dok krim ff dong || krim ff dok || Dok krim ff dong,dok krim ff dong || cek krim ff dok || krim ff dok,False,True,False,False,False,True,True,6.956012
211,SIM_CLUSTER_00498,4,4,1,1,6,6,1.0,0.8774587775582874,0.9377366614568876,1.0,0.8774587775582874,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Kimm skin dok || kimm skin dok || coba cek Kimm skin dok || dok kimm skin dong😇,kimm skin dok || coba cek kimm skin dok || dok kimm skin dong😇,False,True,False,False,False,True,True,6.956012
212,SIM_CLUSTER_00499,4,4,1,1,5,6,0.833333,0.8799383136908233,0.9091336028982477,1.0,0.8799383136908233,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,skincare FF dok || skincare ff dong dok || coba dong skincare Ff || Skincare ff dong dok,skincare ff dong dok || skincare ff dok || coba dong skincare ff,False,True,False,False,False,True,True,6.956012
213,SIM_CLUSTER_00501,4,4,1,1,6,6,1.0,0.9176244694952702,0.9588122347476351,1.0,0.9176244694952702,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,dabe beaute dok || DABE BEAUTE dok || dok dabe beaute aman gak,dabe beaute dok || dok dabe beaute aman gak,False,True,False,False,False,True,True,6.956012
214,SIM_CLUSTER_00507,4,4,1,1,5,6,0.833333,0.9023362867287248,0.9247768331012047,1.0,0.9023362867287248,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,only you dok || dok coba cek only you || only you aman gak dok,only you dok || dok coba cek only you || only you aman gak dok,False,True,False,False,False,True,True,6.956012
215,SIM_CLUSTER_00515,4,4,1,1,6,6,1.0,0.92223165203042,0.9521575103013017,1.0,0.92223165203042,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,dok cek dong skincare Al amin || al amin skincare dok || al amin skincare dong dok || Al amin skincare dok,al amin skincare dok || dok cek dong skincare al amin || al amin skincare dong dok,False,True,False,False,False,True,True,6.956012
216,SIM_CLUSTER_00829,2,2,1,1,1,1,1.0,0.9843912513901213,0.9843912513901213,0.9843912513901213,0.9843912513901213,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Community–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,The Originote,7222981366173011226,https://www.tiktok.com/@theoriginote/video/7222981366173011226?_r=1&_t=ZS-977UDn9SaZu,5,"mantapp, tinggal moist nya jadi pump min!! 😉😉 || @😹:mantapp, tinggal moist nya jadi pump min!! 😉😉","mantapp, tinggal moist nya jadi pump min! 😉😉 || @😹:mantapp, tinggal moist nya jadi pump min! 😉😉",True,True,False,True,False,True,True,6.945186
217,SIM_CLUSTER_00616,3,3,2,1,3,3,1.0,0.9523722124830234,0.9682481416553489,1.0,0.9523722124830234,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena,7378347819268082950;7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,,masi ada kak? || masi ada ga kak?,masi ada kak? || masi ada ga kak?,False,True,False,False,False,True,True,6.935601
218,SIM_CLUSTER_00627,3,3,2,1,3,3,1.0,0.8645907494476823,0.9097271662984548,1.0,0.8645907494476823,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.666667,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Daviena,7389110955214490886;7421104723333483782,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,"terserah || duit""lu terserah mbak || Terserah","terserah || duit""lu terserah mbak",False,True,False,False,False,True,True,6.935601
219,SIM_CLUSTER_00678,3,3,2,1,3,3,1.0,0.8685481091912652,0.9123654061275102,1.0,0.8685481091912652,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.666667,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7262186413284822277;7428436533981613318,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,glogglowing dok || Glogglowing dok || Glogglowing nya pake yang mana kak?,glogglowing dok || glogglowing nya pake yang mana kak?,False,True,False,False,False,True,True,6.935601
220,SIM_CLUSTER_00729,3,3,2,1,3,3,1.0,0.863031004777995,0.9086873365186633,1.0,0.863031004777995,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318;7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,aman buat bumil ngga dok? || aman buat bumil ngga kak,aman buat bumil ngga dok? || aman buat bumil ngga kak,False,True,False,False,False,True,True,6.935601
221,SIM_CLUSTER_00279,6,6,6,2,13,15,0.866667,0.8539950137805306,0.90435439354464,0.9706252963586002,0.8539950137805306,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7182401543491128602;7312632181094894854;7363584993148357894;7376604456818920709;7385065641595653382;7421364555957275910,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V;https://www.tiktok.com/@mayhapid2/video/7363584993148357894?_r=1&_t=ZS-977UjZATiFU;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;...(+1),,brpa harga nya kak || brpa harga ya kk || harga nya brpa si || harga nya brpa kk,brpa harga nya kak || brpa harga ya kk || harga nya brpa si || harga nya brpa kk,False,True,False,False,False,True,True,6.918865
222,SIM_CLUSTER_00220,8,8,3,2,10,28,0.357143,0.8579376946418327,0.9037113153765196,0.9773211290262266,0.8579376946418327,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.625,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7421104723333483782;7428436533981613318;7429265515434036485,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,otw hanasui || otw ke hanasui 😊 || OTW HANASUI 🙏🏻 || otw hanasui😅😅😅,otw hanasui || otw ke hanasui 😊 || otw hanasui 🙏🏻 || otw hanasui😅😅😅,False,True,False,False,False,True,True,6.890372
223,SIM_CLUSTER_00276,6,6,5,4,10,15,0.666667,0.8571865822210323,0.8936551693098653,0.9437969071513697,0.8571865822210323,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Azarine;Daviena;Maryame;The Originote,7122773893844061466;7194330759329631514;7312025661835578629;7313383346447322373;7401739344085585158,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,,Buat bruntusan bisa ga ka? || bisa buat bruntusan ga? || buat bruntusan bisa ? || Bisa buat bruntusan gk?,buat bruntusan bisa ga ka? || bisa buat bruntusan ga? || buat bruntusan bisa ? || bisa buat bruntusan gk?,False,True,False,False,False,True,True,6.84179
224,SIM_CLUSTER_00277,6,6,5,2,13,15,0.866667,0.8511416058746117,0.9154532752395153,1.0,0.8511416058746117,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;Outside LCN,Daviena;Maryame,7182401543491128602;7284446766534102277;7385065641595653382;7421835937988070662;7429636271552728326,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2,86,cara beli gmn kk || cara beli nya gmn || cara beli gmn || cara beli gmn ka,cara beli gmn kk || cara beli nya gmn || cara beli gmn || cara beli gmn ka,True,True,False,False,False,True,True,6.84179
225,SIM_CLUSTER_00280,6,6,5,3,15,15,1.0,0.875232563973194,0.9338413593857322,0.9819066337473821,0.875232563973194,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame;The Originote,7145783136914296090;7182401543491128602;7194330759329631514;7284446766534102277;7357662447248968966,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,,bisa buat cowok gk || kalo buat cowok bisa ga || buat cowok bisa fk || buat cowok bisa gak kak,bisa buat cowok gk || kalo buat cowok bisa ga || buat cowok bisa fk || buat cowok bisa gak kak,False,True,False,False,False,True,True,6.84179
