username,actor_id_anonymous,display_name,actor_type_primary,individual_subtype,is_video_creator,is_verified_registry_actor,individual_identification_source,individual_verification_level,is_hcc_member,individual_in_hcc,community,is_lcn_member,mass_position_secondary,n_comments,n_valid_text_comments,positive_count,neutral_count,negative_count,positive_ratio,neutral_ratio,negative_ratio,dominant_sentiment,avg_sentiment_confidence,target_brand_primary,target_brand_label,target_scope,target_source,target_confidence,creator_target_brand_primary,creator_target_brand_label,creator_target_scope,creator_product_category_primary,creator_video_count,creator_target_confidence,creator_target_source,account_goal_orientation,account_goal_confidence,is_goal_evaluable,goal_evaluation_reason,exposure_level,hcc_association_status,primary_associated_hcc,associated_hcc_ids,n_associated_hcc,primary_association_basis,is_ambiguous_hcc_association,shared_video_context_count,verified_direct_interaction_count,temporal_mass_comment_count,temporal_hcc_comment_pair_count,strong_association_score,contextual_association_score,sentiment_alignment,hcc_dominant_sentiment
MASS_3b6a8ec0acfd,MASS_3b6a8ec0acfd,nitasilaen,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8736142287725233,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,48;52;53;62,4.0,Multiple shared-video contexts only,True,4.0,0.0,0.0,0.0,0.0,4.0,Ambiguous HCC Association,
MASS_de638b6b179a,MASS_de638b6b179a,nitasyahararambe,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Positive,0.4553133917598739,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_5eb821e8365c,MASS_5eb821e8365c,nitata2711,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.830873137044956,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_43c2329d8092,MASS_43c2329d8092,nitataqiyyahcalista,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.5940040040993672,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;15;16;182;184;86,6.0,Multiple shared-video contexts only,True,6.0,0.0,0.0,0.0,0.0,6.0,Ambiguous HCC Association,
MASS_526c9601fc39,MASS_526c9601fc39,nitha.karmilla.n,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8338717264423177,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_e55b52574128,MASS_e55b52574128,nitha90_,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.441935479392703,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_8fa01e144c44,MASS_8fa01e144c44,nitha_itha1,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Positive,0.9106160972306822,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,184;20,2.0,Multiple shared-video contexts only,True,2.0,0.0,0.0,0.0,0.0,2.0,Ambiguous HCC Association,
MASS_bd06be9b14ea,MASS_bd06be9b14ea,nitha_wardai,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,0.0,0.0,0.0,0.0,,,,No evaluable sentiment,0.4064115572141054,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,No valid text,Shared-Video Context Only,Multiple / Ambiguous HCC,,1;15;183,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_9b9a9e763abe,MASS_9b9a9e763abe,nithaagresyamanik,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.4296012893989663,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_a1e68e184057,MASS_a1e68e184057,nithashtpy,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6854340105411062,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,17;18;181;52;86,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_09a8bfde90e6,MASS_09a8bfde90e6,nithavalentine,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.819151923500187,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_b394ccd6983c,MASS_b394ccd6983c,nitta.0502,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8334806783456299,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_0db9b91ba80e,MASS_0db9b91ba80e,nitta6099,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6039471011324469,Daviena,Daviena,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Single Shared-Video Context,20,20,1.0,Single shared-video context only,False,1.0,0.0,0.0,0.0,0.0,1.0,Context Only,Neutral
MASS_a056d2244a1e,MASS_a056d2244a1e,nitta_nurmalla,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.8042665969665954,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_86f8f49918d6,MASS_86f8f49918d6,nitta_salto,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.676607015496076,Daviena,Daviena,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Single Shared-Video Context,20,20,1.0,Single shared-video context only,False,1.0,0.0,0.0,0.0,0.0,1.0,Context Only,Neutral
MASS_9cdd7012b8c9,MASS_9cdd7012b8c9,nitthazfa,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.810748981488612,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,206;48;74,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_2375b7c808c7,MASS_2375b7c808c7,niwayanmartini53,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.5645856253685669,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,206;43;73,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_1fec815682f3,MASS_1fec815682f3,niyaa4303,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.7571030444874369,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_09ec3d4b3664,MASS_09ec3d4b3664,niyaapriliyani25,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.7266821945039257,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_4de4c00d549f,MASS_4de4c00d549f,niyalhoran,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,0.0,0.0,0.0,0.0,,,,No evaluable sentiment,0.4097695351076641,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,No valid text,Shared-Video Context Only,Multiple / Ambiguous HCC,,17;204;34;50;52,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_a97627af7019,MASS_a97627af7019,niyaworld25,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,0.0,0.0,0.0,0.0,,,,No evaluable sentiment,0.4028206731023869,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,No valid text,Shared-Video Context Only,Multiple / Ambiguous HCC,,17;18;181;52;86,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_2900c84b25eb,MASS_2900c84b25eb,niz3210,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.5424016440983881,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,52;86,2.0,Multiple shared-video contexts only,True,2.0,0.0,0.0,0.0,0.0,2.0,Ambiguous HCC Association,
MASS_c3a2f60baa69,MASS_c3a2f60baa69,nizam0272,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.4925735629164275,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,184;20,2.0,Multiple shared-video contexts only,True,2.0,0.0,0.0,0.0,0.0,2.0,Ambiguous HCC Association,
MASS_6f62fc0fe103,MASS_6f62fc0fe103,nizarwibawa02,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.4718556780897978,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,113;50;73,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_11500115d6eb,MASS_11500115d6eb,nizcompet1,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.576749605683667,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,1;14;150;62,4.0,Multiple shared-video contexts only,True,4.0,0.0,0.0,0.0,0.0,4.0,Ambiguous HCC Association,
MASS_23cfd015e8f2,MASS_23cfd015e8f2,nizm275,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.745338515440672,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,184;20,2.0,Multiple shared-video contexts only,True,2.0,0.0,0.0,0.0,0.0,2.0,Ambiguous HCC Association,
MASS_70947e86d64d,MASS_70947e86d64d,nizzar450,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6039471011324469,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,1;150;86;90,4.0,Multiple shared-video contexts only,True,4.0,0.0,0.0,0.0,0.0,4.0,Ambiguous HCC Association,
MASS_621ef6ebd2f3,MASS_621ef6ebd2f3,nj.1906,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6767717363824359,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,40;50;53,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_a823dc8906d9,MASS_a823dc8906d9,njagsjskabk,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.6073292656512511,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,17;18;181;52;86,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_431b2654af79,MASS_431b2654af79,njanah_,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6513049150916972,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;17;5;99,4.0,Multiple shared-video contexts only,True,4.0,0.0,0.0,0.0,0.0,4.0,Ambiguous HCC Association,
MASS_bf9bb8c79248,MASS_bf9bb8c79248,njani231,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.5264679818547846,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_b4de06d43a45,MASS_b4de06d43a45,njaranjanyrahayu,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.614980347402527,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_c0431ff49198,MASS_c0431ff49198,njelll_la,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8314557613065472,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_ed7ce792e0b3,MASS_ed7ce792e0b3,njkmaiy,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.5316133279405385,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,52;86,2.0,Multiple shared-video contexts only,True,2.0,0.0,0.0,0.0,0.0,2.0,Ambiguous HCC Association,
MASS_b732ae4c3636,MASS_b732ae4c3636,njs_0l,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.7235982687369571,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,193;44;46;5,4.0,Multiple shared-video contexts only,True,4.0,0.0,0.0,0.0,0.0,4.0,Ambiguous HCC Association,
MASS_01e94512bf75,MASS_01e94512bf75,nk.zhee,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8312500948944158,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;169;53;58;73;90,6.0,Multiple shared-video contexts only,True,6.0,0.0,0.0,0.0,0.0,6.0,Ambiguous HCC Association,
MASS_3df4b98863de,MASS_3df4b98863de,nk12._,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8393306819230455,Daviena,Daviena,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Single Shared-Video Context,20,20,1.0,Single shared-video context only,False,1.0,0.0,0.0,0.0,0.0,1.0,Context Only,Neutral
MASS_926054b13a09,MASS_926054b13a09,nk_ki15,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6295832056595128,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
MASS_e88023a1c159,MASS_e88023a1c159,nk_pisces,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.8477711537574348,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_12f08320489f,MASS_12f08320489f,nkechret,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.7920309389361657,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,133;14;150;34;74,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_bfc6231ecc08,MASS_bfc6231ecc08,nkmyutxsz,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.6686511694779529,Daviena,Daviena,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Single Shared-Video Context,20,20,1.0,Single shared-video context only,False,1.0,0.0,0.0,0.0,0.0,1.0,Context Only,Neutral
MASS_3c98af84fdaa,MASS_3c98af84fdaa,nknda_,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.7142069064952965,Mixed_3plus_Brands,Mixed_3plus_Brands,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Temporal Association,Unique Temporal Association,130,130;17;181;52,4.0,Unique temporal mass comment count,False,4.0,0.0,1.0,4.0,2.0,6.0,Insufficient Text,Insufficient Text
MASS_9e70e15a28cf,MASS_9e70e15a28cf,nkngapokau1,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Negative,0.7546631102674393,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,17;18;181;52;86,5.0,Multiple shared-video contexts only,True,5.0,0.0,0.0,0.0,0.0,5.0,Ambiguous HCC Association,
MASS_f1a1be4ae94a,MASS_f1a1be4ae94a,nkri200,Mass Actor,,False,False,,,False,False,,False,Outside LCN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Neutral,0.5413371727482525,,,Associated HCC Brand Context,primary associated HCC brand context,Medium,,,,,0,None,,Insufficient Text,None,False,Fewer than 3 valid comments,Shared-Video Context Only,Multiple / Ambiguous HCC,,14;20;34,3.0,Multiple shared-video contexts only,True,3.0,0.0,0.0,0.0,0.0,3.0,Ambiguous HCC Association,
