username_norm,username,is_hcc_member,n_comments,evaluable_comments,coverage,positive_count,neutral_count,negative_count,uncertain_count,no text_count,negative_ratio,neutral_ratio,positive_ratio,dominant_sentiment
ummiala_maulidah10,ummiala_maulidah10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummiatiummi,ummiatiummi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummie607,ummie607,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummihabibahummi,ummihabibahummi,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
ummihilalhifza,ummihilalhifza,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummiiia2,ummiiia2,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
umminailufar,umminailufar,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummu.nurfalah,ummu.nurfalah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummuaufa2,ummuaufa2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummuh.suhar,ummuh.suhar,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummujazir,ummujazir,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummurabiah3,ummurabiah3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummuyasirabdurrahman,ummuyasirabdurrahman,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummwazaa,ummwazaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummypolem,ummypolem,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ummyy.jesy1,ummyy.jesy1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umniati871416,umniati871416,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umoy2974,umoy2974,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umpupunditkrui,umpupunditkrui,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umriah04,umriah04,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umriatiumri,umriatiumri,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umuhani7,umuhani7,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
umukulsum0510,umukulsum0510,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umunsyee_12,umunsyee_12,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umuria11,umuria11,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umy.siputrybungsu,umy.siputrybungsu,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
umyku26,umyku26,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
umysyaffa1,umysyaffa1,False,2,2,1.0,1,0,1,0,0,0.5,0.0,0.5,Negative
una.91,una.91,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
una_mawar0,una_mawar0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
una_qirana,una_qirana,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unaaa.2111,unaaa.2111,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
unaaynih,unaaynih,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unageell,unageell,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unana274,unana274,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
undangwaepu,undangwaepu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unfir_,unfir_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ungaaaaa_18,ungaaaaa_18,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unha.seo,unha.seo,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unhawaty.mahyudin,unhawaty.mahyudin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unhy.16,unhy.16,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
unhy0905,unhy0905,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unhye86,unhye86,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unhyphrbsry260,unhyphrbsry260,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uni.arfah,uni.arfah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uni.tpwk,uni.tpwk,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
uni.warhangan,uni.warhangan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unieee89,unieee89,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unifaa_scarves,unifaa_scarves,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unik_dan_original,unik_dan_original,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unikholfim123,unikholfim123,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unikrahmawati,unikrahmawati,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unique_bouquet25,unique_bouquet25,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unique_mkw,unique_mkw,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uniquethetic,uniquethetic,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
uniquisme.369,uniquisme.369,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unisahyy,unisahyy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unishop57,unishop57,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
unkn0w.30,unkn0w.30,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknow.3091,unknow.3091,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
unknow145_2,unknow145_2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknown.ankbaik,unknown.ankbaik,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknown_16nov,unknown_16nov,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknownaonying,unknownaonying,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknownnnnn325,unknownnnnn325,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknownnvxx,unknownnvxx,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
unknowns26_,unknowns26_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unknownuser0000q,unknownuser0000q,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unna.vety,unna.vety,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unnaisya,unnaisya,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
unniki.id,unniki.id,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
unoo121,unoo121,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unser00213,unser00213,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unser5797,unser5797,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unser_010112008,unser_010112008,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
untukhpku,untukhpku,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
ununhihi11,ununhihi11,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unyilbrindil91,unyilbrindil91,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unyilkunyil8,unyilkunyil8,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unyuk_86,unyuk_86,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
unzilaturrohmahhh,unzilaturrohmahhh,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
updateberita99,updateberita99,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
updates507new,updates507new,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upijulaeha47,upijulaeha47,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
upik_atty1,upik_atty1,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
upikyulianti.20,upikyulianti.20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upil_sapi3u.s,upil_sapi3u.s,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upilkudauu,upilkudauu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upinipin10252,upinipin10252,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
upiwpiww,upiwpiww,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
upiyani70,upiyani70,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uppa152,uppa152,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uppiuppi178,uppiuppi178,False,2,1,0.5,0,0,1,1,0,1.0,0.0,0.0,Negative
uppydippy_,uppydippy_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upsidecozykost,upsidecozykost,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
upstoryindonesia,upstoryindonesia,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uptoyou_058,uptoyou_058,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
uptoyouuuu512,uptoyouuuu512,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urb6bys,urb6bys,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
urbanshopee,urbanshopee,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
urbby1202,urbby1202,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urbbygurl__22,urbbygurl__22,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urbbyyyyy3,urbbyyyyy3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urbiae,urbiae,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
urchiraaa,urchiraaa,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
urcutiebunny,urcutiebunny,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urcutieeama_,urcutieeama_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
urfav.laa01,urfav.laa01,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
urfav0612,urfav0612,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urnameo_,urnameo_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urprettybratz,urprettybratz,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
urprsnlvv,urprsnlvv,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urvaf.ni,urvaf.ni,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urwahubb,urwahubb,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
urwikaa,urwikaa,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
urzaraaaly,urzaraaaly,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
usaiii13,usaiii13,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
use0895327333231,use0895327333231,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
usecahayu,usecahayu,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
usee0203058,usee0203058,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
usename19283737,usename19283737,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user.ichaoca,user.ichaoca,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user.id147,user.id147,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user.jky,user.jky,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user00000928668,user00000928668,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user000828218395531,user000828218395531,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user005271997,user005271997,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user006503900,user006503900,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user022079078,user022079078,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user0249756931,user0249756931,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
user0425398517,user0425398517,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user04578699,user04578699,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user064942559,user064942559,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user065900304,user065900304,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user075187994ufik,user075187994ufik,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user078995432,user078995432,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
user0903291808050423,user0903291808050423,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user092717327,user092717327,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
user09367098979291928,user09367098979291928,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user096251819,user096251819,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1061846311440,user1061846311440,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1066148355768,user1066148355768,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user108206246,user108206246,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1093262798822,user1093262798822,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user111061402193,user111061402193,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
user1138070673836,user1138070673836,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1165147069257,user1165147069257,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user117680265805,user117680265805,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user11916388216,user11916388216,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user120f14,user120f14,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1225502834212,user1225502834212,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user12281113955984,user12281113955984,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user12326158427828,user12326158427828,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user123po247499188,user123po247499188,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1240256838786,user1240256838786,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1241518181365,user1241518181365,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1258181374881,user1258181374881,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1263701946622,user1263701946622,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1296697105781,user1296697105781,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user12jpg,user12jpg,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user130539661,user130539661,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user13078234,user13078234,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1314965429281,user1314965429281,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1328336,user1328336,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1352995015118,user1352995015118,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user13653916763850,user13653916763850,False,3,3,1.0,0,2,1,0,0,0.3333333333333333,0.6666666666666666,0.0,Neutral
user14054522607327,user14054522607327,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user1419257970945,user1419257970945,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user142299161125,user142299161125,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1443578542612,user1443578542612,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1501171633794,user1501171633794,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user151872534,user151872534,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1596718312375,user1596718312375,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1605481291327,user1605481291327,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1618156828672,user1618156828672,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1632582856788,user1632582856788,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user163480272848,user163480272848,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1678237632975,user1678237632975,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1717095981011,user1717095981011,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user172306025,user172306025,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user172530856518,user172530856518,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1786151388255,user1786151388255,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1786619672475,user1786619672475,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1787154823528,user1787154823528,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user182931786,user182931786,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1841960565904,user1841960565904,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user1897119594795,user1897119594795,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1971483192065,user1971483192065,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user1972959807668,user1972959807668,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2008021476931,user2008021476931,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user203952906,user203952906,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user2083331345337,user2083331345337,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user20977093068107,user20977093068107,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user210395301295,user210395301295,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2121100222092001,user2121100222092001,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user2194694061370,user2194694061370,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2201814976577,user2201814976577,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2204968267698,user2204968267698,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user2223611492475,user2223611492475,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
user2245504324834,user2245504324834,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user227085431,user227085431,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2280004568011,user2280004568011,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user23025694995961,user23025694995961,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2329784470921,user2329784470921,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user23444389865285,user23444389865285,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2361814930427,user2361814930427,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user23848569120494,user23848569120494,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2402255321347,user2402255321347,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user24071994,user24071994,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2450811814115,user2450811814115,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2458666232030,user2458666232030,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2479724577085,user2479724577085,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user255965009,user255965009,False,5,5,1.0,0,5,0,0,0,0.0,1.0,0.0,Neutral
user256635964,user256635964,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user2600961678150,user2600961678150,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user264849370384_,user264849370384_,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user2670949195815,user2670949195815,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2681888695443,user2681888695443,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2687858836719,user2687858836719,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2688061358768,user2688061358768,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
user270010521,user270010521,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2732292418556,user2732292418556,False,6,6,1.0,1,4,1,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,Neutral
user2741691398170,user2741691398170,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user274794937268990,user274794937268990,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user281022799233,user281022799233,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2812955333695,user2812955333695,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user281651928662,user281651928662,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2817584114087,user2817584114087,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2818546858516,user2818546858516,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
user28481365,user28481365,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2859806797378,user2859806797378,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user2874191510040,user2874191510040,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2875362327344,user2875362327344,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user288902406968,user288902406968,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user29599183442572,user29599183442572,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user2970754336007,user2970754336007,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user2llcdww4tg,user2llcdww4tg,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3003180377,user3003180377,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user301479464,user301479464,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3025629753456,user3025629753456,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3028158150623,user3028158150623,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user30357680197468,user30357680197468,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user309284120756,user309284120756,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user310242872,user310242872,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3130919736812,user3130919736812,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user314343981,user314343981,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user314797756,user314797756,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user318610812,user318610812,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3229718618361,user3229718618361,False,3,2,0.6666666666666666,1,1,0,1,0,0.0,0.5,0.5,Neutral
user323563612939212,user323563612939212,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user32468797598171,user32468797598171,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3251046108627,user3251046108627,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3264797238,user3264797238,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3292591745961,user3292591745961,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user33114278857134,user33114278857134,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3311600971043,user3311600971043,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3329123459249,user3329123459249,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user33445800403493,user33445800403493,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user3344938522391,user3344938522391,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user334880140066,user334880140066,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3363582056985,user3363582056985,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user3368636747876,user3368636747876,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3371385602810,user3371385602810,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
user34220835846,user34220835846,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3440248674087,user3440248674087,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user3487485307761,user3487485307761,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
user3500967837931rina,user3500967837931rina,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
user3542486328359,user3542486328359,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user3610201736627cucun,user3610201736627cucun,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user361080581,user361080581,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
user3610970433091,user3610970433091,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user3614455496106,user3614455496106,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
user3623360507167,user3623360507167,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user367383728,user367383728,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
user368334137,user368334137,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
